round_epochs,loss,mean_absolute_error,val_loss,val_mean_absolute_error,batch_size,dropout,losses,lstm_units,optimizer
100,0.01642478257417679,0.004417956341058016,0.0,0.0,32,0.1,categorical_crossentropy,100,rmsprop
100,0.008973446674644947,0.003580087795853615,0.0,0.0,32,0.1,categorical_crossentropy,100,Adam
100,0.004880646709352732,0.0015246568946167827,0.0,0.0,32,0.1,categorical_crossentropy,200,rmsprop
100,0.012367998249828815,0.004482008051127195,0.0,0.0,32,0.1,categorical_crossentropy,200,Adam
100,1.7100409269332886,0.12539947032928467,0.0,0.0,32,0.1,categorical_crossentropy,300,rmsprop
100,0.014975772239267826,0.006340962368994951,0.0,0.0,32,0.1,categorical_crossentropy,300,Adam
100,0.04348035156726837,0.04348035156726837,0.0,0.0,32,0.1,mean_absolute_error,100,rmsprop
100,0.2984848916530609,0.2984848916530609,0.0,0.0,32,0.1,mean_absolute_error,100,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.1,mean_absolute_error,200,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.1,mean_absolute_error,200,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.1,mean_absolute_error,300,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.1,mean_absolute_error,300,Adam
100,0.008355272002518177,0.0034348699264228344,0.0,0.0,32,0.2,categorical_crossentropy,100,rmsprop
100,0.0077757020480930805,0.0028904378414154053,0.0,0.0,32,0.2,categorical_crossentropy,100,Adam
100,0.022986628115177155,0.0056534879840910435,0.0,0.0,32,0.2,categorical_crossentropy,200,rmsprop
100,0.005963942501693964,0.001925022923387587,0.0,0.0,32,0.2,categorical_crossentropy,200,Adam
100,0.007383228279650211,0.001735551981255412,0.0,0.0,32,0.2,categorical_crossentropy,300,rmsprop
100,0.059674762189388275,0.023675838485360146,0.0,0.0,32,0.2,categorical_crossentropy,300,Adam
100,0.2287331372499466,0.2287331372499466,0.0,0.0,32,0.2,mean_absolute_error,100,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.2,mean_absolute_error,100,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.2,mean_absolute_error,200,rmsprop
100,0.2984848916530609,0.2984848916530609,0.0,0.0,32,0.2,mean_absolute_error,200,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.2,mean_absolute_error,300,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.2,mean_absolute_error,300,Adam
100,0.04541407898068428,0.017179211601614952,0.0,0.0,32,0.5,categorical_crossentropy,100,rmsprop
100,0.0133171696215868,0.005150089040398598,0.0,0.0,32,0.5,categorical_crossentropy,100,Adam
100,0.0289755966514349,0.005970736034214497,0.0,0.0,32,0.5,categorical_crossentropy,200,rmsprop
100,0.021257976070046425,0.0085875503718853,0.0,0.0,32,0.5,categorical_crossentropy,200,Adam
100,0.020141350105404854,0.005389115307480097,0.0,0.0,32,0.5,categorical_crossentropy,300,rmsprop
100,0.008321154862642288,0.002761706244200468,0.0,0.0,32,0.5,categorical_crossentropy,300,Adam
100,0.05991176888346672,0.05991176888346672,0.0,0.0,32,0.5,mean_absolute_error,100,rmsprop
100,0.2984849214553833,0.2984849214553833,0.0,0.0,32,0.5,mean_absolute_error,100,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.5,mean_absolute_error,200,rmsprop
100,0.2984848916530609,0.2984848916530609,0.0,0.0,32,0.5,mean_absolute_error,200,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.5,mean_absolute_error,300,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,32,0.5,mean_absolute_error,300,Adam
100,0.01476262602955103,0.005740070715546608,0.0,0.0,64,0.1,categorical_crossentropy,100,rmsprop
100,0.016737986356019974,0.00677515659481287,0.0,0.0,64,0.1,categorical_crossentropy,100,Adam
100,0.009358455426990986,0.002800119575113058,0.0,0.0,64,0.1,categorical_crossentropy,200,rmsprop
100,0.009597004391252995,0.0037988657131791115,0.0,0.0,64,0.1,categorical_crossentropy,200,Adam
100,0.006179658696055412,0.0021031738724559546,0.0,0.0,64,0.1,categorical_crossentropy,300,rmsprop
100,0.044778455048799515,0.018208622932434082,0.0,0.0,64,0.1,categorical_crossentropy,300,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.1,mean_absolute_error,100,rmsprop
100,0.2984849512577057,0.2984849512577057,0.0,0.0,64,0.1,mean_absolute_error,100,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.1,mean_absolute_error,200,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.1,mean_absolute_error,200,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.1,mean_absolute_error,300,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.1,mean_absolute_error,300,Adam
100,0.11871879547834396,0.024799371138215065,0.0,0.0,64,0.2,categorical_crossentropy,100,rmsprop
100,0.02581174485385418,0.010694603435695171,0.0,0.0,64,0.2,categorical_crossentropy,100,Adam
100,0.11686280369758606,0.040080197155475616,0.0,0.0,64,0.2,categorical_crossentropy,200,rmsprop
100,0.01185703556984663,0.004281706176698208,0.0,0.0,64,0.2,categorical_crossentropy,200,Adam
100,0.05476175248622894,0.016863228753209114,0.0,0.0,64,0.2,categorical_crossentropy,300,rmsprop
100,0.8174304366111755,0.24450331926345825,0.0,0.0,64,0.2,categorical_crossentropy,300,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.2,mean_absolute_error,100,rmsprop
100,0.2984849214553833,0.2984849214553833,0.0,0.0,64,0.2,mean_absolute_error,100,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.2,mean_absolute_error,200,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.2,mean_absolute_error,200,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.2,mean_absolute_error,300,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.2,mean_absolute_error,300,Adam
100,0.035240769386291504,0.013795564882457256,0.0,0.0,64,0.5,categorical_crossentropy,100,rmsprop
100,0.22180671989917755,0.041006918996572495,0.0,0.0,64,0.5,categorical_crossentropy,100,Adam
100,2.1194496154785156,0.07498244196176529,0.0,0.0,64,0.5,categorical_crossentropy,200,rmsprop
100,0.04088641330599785,0.016728397458791733,0.0,0.0,64,0.5,categorical_crossentropy,200,Adam
100,0.044146399945020676,0.013857818208634853,0.0,0.0,64,0.5,categorical_crossentropy,300,rmsprop
100,0.029594661667943,0.011466353200376034,0.0,0.0,64,0.5,categorical_crossentropy,300,Adam
100,0.1269749402999878,0.1269749402999878,0.0,0.0,64,0.5,mean_absolute_error,100,rmsprop
100,0.2984856367111206,0.2984856367111206,0.0,0.0,64,0.5,mean_absolute_error,100,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.5,mean_absolute_error,200,rmsprop
100,0.2984849214553833,0.2984849214553833,0.0,0.0,64,0.5,mean_absolute_error,200,Adam
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.5,mean_absolute_error,300,rmsprop
100,0.2984848618507385,0.2984848618507385,0.0,0.0,64,0.5,mean_absolute_error,300,Adam
