round_epochs,loss,mean_absolute_error,val_loss,val_mean_absolute_error,batch_size,dropout,losses,lstm_units,optimizer
100,0.007883726619184017,0.0018509583314880729,0.0,0.0,32,0.1,categorical_crossentropy,100,rmsprop
100,0.009352819994091988,0.003559345379471779,0.0,0.0,32,0.1,categorical_crossentropy,100,Adam
100,0.006351761054247618,0.001803202205337584,0.0,0.0,32,0.1,categorical_crossentropy,200,rmsprop
100,0.008049886673688889,0.0021208501420915127,0.0,0.0,32,0.1,categorical_crossentropy,200,Adam
100,0.008109161630272865,0.0019997027702629566,0.0,0.0,32,0.1,categorical_crossentropy,300,rmsprop
100,0.008310812525451183,0.0026195342652499676,0.0,0.0,32,0.1,categorical_crossentropy,300,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.1,mean_absolute_error,100,rmsprop
100,0.08888889849185944,0.08888889849185944,0.0,0.0,32,0.1,mean_absolute_error,100,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.1,mean_absolute_error,200,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.1,mean_absolute_error,200,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.1,mean_absolute_error,300,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.1,mean_absolute_error,300,Adam
100,0.006952484138309956,0.0019040470942854881,0.0,0.0,32,0.2,categorical_crossentropy,100,rmsprop
100,0.005974197760224342,0.002031223848462105,0.0,0.0,32,0.2,categorical_crossentropy,100,Adam
100,0.006141723599284887,0.0020135161466896534,0.0,0.0,32,0.2,categorical_crossentropy,200,rmsprop
100,0.017762746661901474,0.0066868700087070465,0.0,0.0,32,0.2,categorical_crossentropy,200,Adam
100,0.008453556336462498,0.0016400886233896017,0.0,0.0,32,0.2,categorical_crossentropy,300,rmsprop
100,0.016727067530155182,0.005857428070157766,0.0,0.0,32,0.2,categorical_crossentropy,300,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.2,mean_absolute_error,100,rmsprop
100,0.08888889849185944,0.08888889849185944,0.0,0.0,32,0.2,mean_absolute_error,100,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.2,mean_absolute_error,200,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.2,mean_absolute_error,200,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.2,mean_absolute_error,300,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.2,mean_absolute_error,300,Adam
100,0.020401205867528915,0.005127797368913889,0.0,0.0,32,0.5,categorical_crossentropy,100,rmsprop
100,0.019973017275333405,0.0075975400395691395,0.0,0.0,32,0.5,categorical_crossentropy,100,Adam
100,0.010371852666139603,0.0024922124575823545,0.0,0.0,32,0.5,categorical_crossentropy,200,rmsprop
100,0.017731966450810432,0.005258882883936167,0.0,0.0,32,0.5,categorical_crossentropy,200,Adam
100,0.011354382149875164,0.003162756562232971,0.0,0.0,32,0.5,categorical_crossentropy,300,rmsprop
100,0.01568722166121006,0.005573813337832689,0.0,0.0,32,0.5,categorical_crossentropy,300,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.5,mean_absolute_error,100,rmsprop
100,0.08888889849185944,0.08888889849185944,0.0,0.0,32,0.5,mean_absolute_error,100,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.5,mean_absolute_error,200,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.5,mean_absolute_error,200,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.5,mean_absolute_error,300,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,32,0.5,mean_absolute_error,300,Adam
100,0.010328429751098156,0.002883987268432975,0.0,0.0,64,0.1,categorical_crossentropy,100,rmsprop
100,0.04903094470500946,0.019002465531229973,0.0,0.0,64,0.1,categorical_crossentropy,100,Adam
100,0.16767974197864532,0.01957453414797783,0.0,0.0,64,0.1,categorical_crossentropy,200,rmsprop
100,0.007028280757367611,0.002329349284991622,0.0,0.0,64,0.1,categorical_crossentropy,200,Adam
100,0.08134134113788605,0.018128396943211555,0.0,0.0,64,0.1,categorical_crossentropy,300,rmsprop
100,0.016403717920184135,0.006107974331825972,0.0,0.0,64,0.1,categorical_crossentropy,300,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.1,mean_absolute_error,100,rmsprop
100,0.08839813619852066,0.08839813619852066,0.0,0.0,64,0.1,mean_absolute_error,100,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.1,mean_absolute_error,200,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.1,mean_absolute_error,200,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.1,mean_absolute_error,300,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.1,mean_absolute_error,300,Adam
100,0.00930078700184822,0.002882233588024974,0.0,0.0,64,0.2,categorical_crossentropy,100,rmsprop
100,0.16369178891181946,0.05805661901831627,0.0,0.0,64,0.2,categorical_crossentropy,100,Adam
100,0.456485778093338,0.03574799373745918,0.0,0.0,64,0.2,categorical_crossentropy,200,rmsprop
100,0.006570538971573114,0.0021806296426802874,0.0,0.0,64,0.2,categorical_crossentropy,200,Adam
100,0.006042618304491043,0.001980455359444022,0.0,0.0,64,0.2,categorical_crossentropy,300,rmsprop
100,0.008617816492915154,0.002906124573200941,0.0,0.0,64,0.2,categorical_crossentropy,300,Adam
