round_epochs,loss,mean_absolute_error,val_loss,val_mean_absolute_error,batch_size,dropout,losses,lstm_units,optimizer
100,0.03058089129626751,0.009960870258510113,0.0,0.0,64,0.2,categorical_crossentropy,300,Adam
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.2,mean_absolute_error,100,rmsprop
100,0.03989900276064873,0.03989900276064873,0.0,0.0,64,0.2,mean_absolute_error,100,Adam
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.2,mean_absolute_error,200,rmsprop
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.2,mean_absolute_error,200,Adam
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.2,mean_absolute_error,300,rmsprop
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.2,mean_absolute_error,300,Adam
100,0.008667691610753536,0.0026442361995577812,0.0,0.0,64,0.5,categorical_crossentropy,100,rmsprop
100,0.00927321333438158,0.003179208841174841,0.0,0.0,64,0.5,categorical_crossentropy,100,Adam
100,0.1499962955713272,0.011760571040213108,0.0,0.0,64,0.5,categorical_crossentropy,200,rmsprop
100,0.0069150663912296295,0.0022951867431402206,0.0,0.0,64,0.5,categorical_crossentropy,200,Adam
100,0.00901287142187357,0.0026800467167049646,0.0,0.0,64,0.5,categorical_crossentropy,300,rmsprop
100,0.0239147637039423,0.007901143282651901,0.0,0.0,64,0.5,categorical_crossentropy,300,Adam
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.5,mean_absolute_error,100,rmsprop
100,0.03989901766180992,0.03989901766180992,0.0,0.0,64,0.5,mean_absolute_error,100,Adam
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.5,mean_absolute_error,200,rmsprop
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.5,mean_absolute_error,200,Adam
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.5,mean_absolute_error,300,rmsprop
100,0.03989899158477783,0.03989899158477783,0.0,0.0,64,0.5,mean_absolute_error,300,Adam
